Bathrooms,Bedrooms,Garage,House_Type,Neighborhood,Pool,Property_ID,Renovated_Year,Sale_Price,Square_Feet,Year_Built
1.0,4,1,Loft,Bella Vista,0,8877,2010,875249,4312,1956
4.0,1,1,Apartment,Center City,1,8878,2010,696140,1754,1956
2.0,6,2,Townhouse,Fairmount,1,8879,2015,992311,956,1969
1.0,4,2,Loft,University City,0,8880,2020,572058,1107,1928
5.0,1,1,Mansion,Rittenhouse Square,0,8881,,1188319,5486,2010
3.0,4,0,Single Family,Rittenhouse Square,0,8882,,559367,5697,1958
1.0,5,1,Row House,University City,0,8883,2010,467394,5951,1966
3.0,1,0,Single Family,Center City,1,8884,2010,1003255,4110,1983
4.0,3,1,Single Family,Center City,1,8885,2020,1435480,2318,1974
3.5,2,2,Condo,Fairmount,1,8886,2020,864308,4994,1948
1.0,2,0,Row House,Rittenhouse Square,1,8887,2010,990322,4378,1920
5.0,1,0,Apartment,Chestnut Hill,1,8888,2010,853304,1275,2021
2.5,6,2,Townhouse,University City,0,8889,2010,1432474,5920,2000
5.0,5,2,Mansion,Old City,0,8890,,983181,5014,1937
4.5,2,0,Single Family,Fishtown,0,8891,2010,791741,4539,2002
3.5,3,2,Loft,Fairmount,0,8892,2018,580037,5276,1970
3.0,1,1,Row House,Fairmount,1,8893,2015,1444097,4485,2010
1.0,2,2,Townhouse,Chestnut Hill,1,8894,2010,666650,5955,1911
2.0,4,1,Apartment,Society Hill,0,8895,,377652,3190,1919
3.5,2,0,Condo,Old City,1,8896,2020,790668,3552,2013
1.0,3,2,Condo,Northern Liberties,1,8897,,715768,6535,1921
3.0,5,0,Townhouse,Northern Liberties,0,8898,2018,607340,2558,1918
5.0,3,2,Single Family,Chestnut Hill,0,8899,,905137,2869,1915
3.0,6,0,Single Family,Chestnut Hill,1,8900,2020,1452701,3946,1936
1.0,5,1,Condo,Chestnut Hill,1,8901,2015,213855,4515,1955
3.0,1,2,Condo,Old City,0,8902,2015,567950,6300,1907
4.0,4,1,Condo,Center City,0,8903,2010,650157,5947,2017
2.5,2,2,Single Family,Old City,0,8904,2018,1172380,1727,2020
3.5,1,2,Single Family,Northern Liberties,1,8905,2010,581405,6260,1945
4.0,5,1,Loft,Northern Liberties,0,8906,2020,851973,6406,1911
4.5,1,1,Apartment,Chestnut Hill,1,8907,2018,698214,4868,1940
1.0,1,0,Loft,University City,0,8908,,995825,6175,1987
2.5,3,1,Row House,Fairmount,1,8909,2018,865132,1396,1950
5.0,2,2,Apartment,Bella Vista,0,8910,,944827,3389,1937
2.0,6,1,Mansion,University City,0,8911,,481902,4653,1981
1.0,3,0,Single Family,Northern Liberties,0,8912,2010,523469,2837,1910
4.0,5,0,Single Family,University City,0,8913,2010,199108,1114,1935
1.5,1,2,Single Family,Chestnut Hill,0,8914,2020,1261615,1222,1908
4.0,5,1,Condo,Bella Vista,1,8915,2018,1227553,5344,1924
2.0,2,2,Single Family,Chestnut Hill,0,8916,2020,1440103,4684,1913
5.0,2,0,Single Family,Chestnut Hill,0,8917,2020,1047029,4194,1948
4.0,1,0,Condo,University City,0,8918,2010,215092,6338,1976
5.0,1,1,Single Family,Society Hill,0,8919,2015,421353,6588,1963
4.0,5,2,Mansion,Bella Vista,1,8920,2015,1170859,4864,2012
4.0,1,2,Row House,Old City,1,8921,2020,1448653,4483,2003
4.5,3,0,Townhouse,Chestnut Hill,1,8922,2020,243272,2470,1932
3.5,5,1,Apartment,Chestnut Hill,1,8923,2015,535129,3007,2005
4.0,3,1,Apartment,Society Hill,0,8924,2020,775082,4512,1933
1.0,6,1,Condo,Bella Vista,0,8925,2020,216273,5492,1909
1.5,5,0,Row House,Fairmount,1,8926,,582347,1373,2000
5.0,3,1,Townhouse,Rittenhouse Square,1,8927,2010,199838,1153,1974
2.5,6,1,Townhouse,Chestnut Hill,1,8928,2010,534788,6269,1936
1.5,3,0,Single Family,Chestnut Hill,1,8929,2018,414335,5333,1964
2.0,3,1,Row House,Northern Liberties,1,8930,,820635,1787,1906
1.0,5,1,Single Family,Fairmount,1,8931,,1158639,3650,1908
1.5,4,0,Apartment,Chestnut Hill,0,8932,2018,1342384,3756,1958
3.5,5,0,Mansion,Bella Vista,0,8933,,761025,4197,1917
4.5,1,0,Townhouse,Old City,0,8934,2020,413411,981,1921
3.0,4,0,Townhouse,Center City,0,8935,2020,1132523,4604,2000
4.5,3,2,Apartment,Bella Vista,0,8936,2010,1051988,6034,1979
2.5,3,0,Apartment,Old City,0,8937,2018,1012813,6866,1998
2.5,1,0,Townhouse,Bella Vista,1,8938,,400805,5001,1917
2.5,6,0,Townhouse,Rittenhouse Square,0,8939,2010,736014,2059,1945
3.0,5,1,Single Family,Old City,0,8940,,586369,4699,1981
5.0,5,1,Single Family,University City,1,8941,,1462299,2048,1956
4.0,4,2,Row House,Center City,1,8942,2018,388184,3765,1903
5.0,4,2,Loft,Chestnut Hill,1,8943,2018,506529,4672,2014
1.0,1,0,Condo,Northern Liberties,0,8944,,288217,2039,1903
1.5,2,0,Townhouse,Bella Vista,0,8945,2010,842921,3706,1948
1.5,3,2,Loft,Center City,0,8946,,1240625,2383,2014
2.0,2,1,Loft,Fairmount,0,8947,2010,1418847,3391,2019
3.5,6,1,Townhouse,Northern Liberties,0,8948,2010,1003509,5918,1988
3.5,4,1,Condo,Northern Liberties,1,8949,,967684,6943,1966
3.0,1,1,Mansion,Old City,1,8950,2010,808460,3047,2002
2.5,1,2,Condo,Fishtown,0,8951,2010,560046,6833,2000
4.5,6,2,Single Family,Chestnut Hill,1,8952,2020,385800,5172,1940
2.0,1,0,Single Family,Chestnut Hill,0,8953,2018,757745,2363,2016
5.0,4,1,Apartment,Bella Vista,0,8954,2010,1165092,3725,1905
4.5,4,2,Row House,Rittenhouse Square,0,8955,2018,151300,5508,2008
3.0,1,1,Apartment,University City,0,8956,2020,1224546,2822,2010
4.5,2,2,Single Family,Northern Liberties,0,8957,2018,582430,5547,1926
4.0,6,1,Apartment,Rittenhouse Square,0,8958,2015,316388,3196,1962
2.5,5,2,Townhouse,Society Hill,1,8959,2018,734353,2593,2008
3.0,2,1,Single Family,University City,0,8960,2018,831564,6060,1916
4.5,6,1,Loft,Society Hill,1,8961,2015,322433,4317,1935
3.5,6,1,Mansion,Chestnut Hill,0,8962,2010,1498153,6109,2014
2.0,6,0,Apartment,Old City,0,8963,,1114182,3668,1915
4.5,3,0,Apartment,Society Hill,1,8964,2015,1233379,3829,1940
5.0,3,0,Mansion,Bella Vista,1,8965,2020,213282,3371,1972
3.5,6,1,Single Family,Northern Liberties,0,8966,2020,590727,2164,1903
1.5,4,0,Townhouse,Northern Liberties,0,8967,2015,1204481,2905,1965
4.0,3,2,Loft,Fairmount,1,8968,2020,232824,1846,1998
4.0,3,2,Row House,Old City,1,8969,2010,1018971,2252,1995
3.0,1,1,Condo,Society Hill,0,8970,2018,1318534,3210,1982
1.0,5,2,Townhouse,University City,1,8971,,373000,2503,1996
5.0,3,1,Row House,Chestnut Hill,1,8972,2015,1006899,4376,1967
2.0,6,1,Loft,Rittenhouse Square,0,8973,2015,224630,3796,1941
3.5,2,0,Loft,Northern Liberties,0,8974,2010,1289328,2909,1973
3.0,3,2,Mansion,Center City,1,8975,2010,1441129,6176,2008
5.0,3,2,Mansion,Fishtown,1,8976,2020,1285490,2425,1956
2.0,3,1,Row House,Chestnut Hill,1,8977,2018,985738,6691,1963
4.5,5,0,Condo,Bella Vista,1,8978,2018,526208,2845,1983
4.5,5,0,Townhouse,Northern Liberties,1,8979,2015,487003,4188,1924
3.0,2,2,Single Family,Chestnut Hill,1,8980,2010,1357688,4410,1905
1.5,5,1,Condo,Northern Liberties,0,8981,2020,640831,3753,1911
3.5,3,1,Single Family,Center City,0,8982,2020,250315,3709,2005
3.0,2,0,Condo,Chestnut Hill,0,8983,2015,1454423,6824,1912
5.0,6,2,Row House,Fishtown,0,8984,2015,173012,6221,2003
4.5,2,2,Condo,Bella Vista,1,8985,2015,712747,5753,1965
3.0,4,2,Apartment,Society Hill,0,8986,2015,623046,2307,1933
2.5,3,1,Loft,Fairmount,1,8987,2015,1325040,5400,1995
1.0,5,0,Apartment,Old City,1,8988,,1291129,2982,1936
3.0,6,1,Row House,Fairmount,0,8989,,192674,6089,1909
2.0,1,1,Mansion,Northern Liberties,1,8990,2018,593919,3189,1953
4.5,5,0,Townhouse,Chestnut Hill,0,8991,2010,479399,3637,2021
2.0,5,1,Apartment,Fishtown,0,8992,,1200574,2668,1927
3.5,3,0,Condo,Center City,1,8993,2020,161354,4805,1938
3.0,4,1,Apartment,Old City,1,8994,2020,1195847,5803,1946
4.0,1,1,Condo,Rittenhouse Square,1,8995,2015,815550,4123,1969
2.0,4,0,Mansion,Bella Vista,0,8996,2020,724496,3345,1905
3.0,3,2,Mansion,Society Hill,1,8997,2020,554997,5018,1929
3.5,1,1,Single Family,Chestnut Hill,0,8998,2015,877189,3089,2016
3.0,1,0,Apartment,Northern Liberties,1,8999,2018,1125394,3548,1930
2.5,6,0,Loft,Fishtown,1,9000,2015,1462157,5407,1976
1.0,3,0,Apartment,Old City,0,9001,2010,431631,2692,1903
1.0,3,2,Loft,Chestnut Hill,1,9002,2018,882509,6073,1988
1.0,4,2,Townhouse,Old City,0,9003,2010,395899,5515,1994
4.0,3,0,Row House,Rittenhouse Square,1,9004,2010,1106829,5339,1995
2.5,5,0,Townhouse,Rittenhouse Square,0,9005,2020,1031881,5093,1915
2.0,3,2,Condo,Rittenhouse Square,0,9006,,202884,5442,2003
4.5,3,0,Row House,Fishtown,1,9007,2015,390580,4954,1946
3.0,6,1,Row House,Rittenhouse Square,1,9008,2018,1357038,2018,2008
1.5,2,0,Row House,Rittenhouse Square,0,9009,2018,1063775,5020,2019
2.5,2,0,Apartment,Society Hill,0,9010,2015,401219,6133,1944
4.5,1,1,Townhouse,Fishtown,1,9011,2015,635399,5548,1905
1.0,6,2,Mansion,Northern Liberties,1,9012,2020,511361,6864,1973
4.5,1,0,Mansion,Fairmount,1,9013,2018,1036197,3424,1946
4.5,6,1,Mansion,Society Hill,0,9014,2018,260552,4704,1922
3.0,6,1,Condo,Old City,0,9015,2020,883835,4099,2022
4.0,5,1,Mansion,Rittenhouse Square,0,9016,2020,743640,6797,1972
1.0,4,2,Townhouse,Fairmount,1,9017,2018,1329594,4628,2005
2.5,3,0,Row House,Chestnut Hill,1,9018,2020,207188,5606,1995
1.5,5,1,Condo,Chestnut Hill,0,9019,,1472949,5614,1928
2.0,3,1,Mansion,Old City,0,9020,2018,1329104,1832,1936
1.5,5,1,Single Family,Chestnut Hill,0,9021,2015,796090,3661,1965
3.5,1,2,Townhouse,Chestnut Hill,1,9022,2020,686593,5570,1907
3.5,1,1,Single Family,Fairmount,0,9023,2020,507214,5069,1923
1.0,3,1,Condo,Chestnut Hill,0,9024,2015,605406,3444,1931
4.0,4,1,Loft,Fairmount,0,9025,,1326816,3237,1939
3.0,1,1,Single Family,Rittenhouse Square,0,9026,2018,574571,2673,1996
4.5,4,1,Apartment,Fairmount,0,9027,2018,352154,905,1926
1.5,4,2,Loft,Northern Liberties,0,9028,2015,940368,2257,1966
2.5,3,0,Loft,Fairmount,1,9029,2018,326726,1966,1923
1.5,6,2,Condo,Northern Liberties,0,9030,2010,1256139,3114,1910
3.5,2,1,Apartment,Chestnut Hill,1,9031,2015,314346,5984,1964
3.5,6,0,Row House,University City,1,9032,,666637,6072,1942
2.0,3,1,Loft,Northern Liberties,1,9033,2010,184803,4751,1956
1.5,5,2,Loft,Old City,0,9034,2020,584181,5294,1946
4.0,6,0,Condo,Center City,1,9035,2018,592931,1760,1918
5.0,4,2,Loft,Northern Liberties,1,9036,,459855,3070,1931
1.0,5,0,Row House,Center City,0,9037,2018,1116514,2612,1967
2.5,1,2,Townhouse,Northern Liberties,1,9038,2020,1180936,3600,1944
4.0,2,2,Loft,Center City,0,9039,2015,1436482,6311,1931
4.0,3,0,Apartment,Fairmount,1,9040,2010,1300885,2802,1981
3.0,3,2,Apartment,Fishtown,0,9041,2015,1372285,3908,1919
3.5,1,1,Mansion,Northern Liberties,1,9042,2020,1479429,6613,1926
1.0,6,0,Apartment,Fishtown,1,9043,2010,985042,6305,1970
3.5,6,2,Loft,Fishtown,1,9044,2018,894807,1372,1981
4.0,1,0,Apartment,Northern Liberties,1,9045,2018,761043,5487,1924
2.5,5,2,Single Family,Center City,0,9046,2020,721374,5614,2009
4.0,6,2,Single Family,Rittenhouse Square,1,9047,,519116,2495,2006
2.5,1,2,Apartment,Fairmount,0,9048,,269155,6274,1997
2.5,1,2,Mansion,Fishtown,1,9049,2020,1279537,6740,2021
3.5,3,0,Condo,Northern Liberties,1,9050,2018,632651,1172,1939
4.5,5,2,Single Family,Chestnut Hill,1,9051,2018,1358536,4950,1941
5.0,2,1,Row House,Northern Liberties,0,9052,2010,1442584,4712,2020
5.0,6,2,Row House,Old City,1,9053,2018,951299,1940,1997
2.5,6,0,Loft,Rittenhouse Square,0,9054,2020,1313041,1638,1917
3.5,6,1,Row House,Society Hill,1,9055,2020,440787,4741,1929
1.0,2,1,Apartment,Fishtown,0,9056,2010,223304,1380,2007
2.0,1,1,Loft,Rittenhouse Square,0,9057,2018,1104659,6644,2005
2.5,1,0,Row House,Old City,1,9058,2020,661411,3750,2002
2.5,3,0,Townhouse,Chestnut Hill,1,9059,2015,1300952,3276,1987
4.5,4,1,Single Family,Fairmount,0,9060,2015,882052,5574,1973
1.0,4,1,Apartment,Center City,1,9061,2018,300202,1864,1990
4.0,3,2,Loft,University City,1,9062,2015,403643,4584,1913
4.0,4,0,Loft,Old City,0,9063,,186348,935,1913
1.5,1,2,Condo,Northern Liberties,0,9064,2010,587516,5047,1977
3.0,2,0,Condo,Fairmount,0,9065,2010,1381433,2214,1917
5.0,6,2,Row House,Fairmount,1,9066,2020,1492142,6803,2018
2.0,2,1,Loft,Chestnut Hill,0,9067,2020,443389,5048,1948
2.0,6,2,Townhouse,Center City,0,9068,,528039,2322,1988
3.5,6,1,Condo,Bella Vista,1,9069,2010,527196,4300,1911
5.0,6,2,Loft,Fairmount,0,9070,,832455,1889,1981
3.5,5,2,Mansion,Fairmount,0,9071,,1187274,1094,2003
4.5,4,2,Mansion,Society Hill,1,9072,2015,267365,5965,2004
1.5,3,2,Loft,Society Hill,0,9073,2010,947888,2762,2013
4.0,6,0,Single Family,Bella Vista,1,9074,2010,292508,6673,1978
3.5,6,1,Apartment,Society Hill,1,9075,2020,487354,1525,1963
3.0,3,2,Row House,Northern Liberties,1,9076,2020,351342,2324,1932
2.0,1,1,Apartment,Fairmount,1,9077,2015,1223706,3276,1908
2.0,1,2,Single Family,Rittenhouse Square,0,9078,2015,1109852,4787,2016
1.0,2,1,Condo,University City,1,9079,2015,239726,2454,1966
2.0,4,1,Condo,Old City,0,9080,2018,798493,4353,1927
2.0,4,2,Row House,University City,1,9081,2010,947621,4881,1987
1.5,4,2,Apartment,Old City,0,9082,2010,169787,6710,1987
4.5,5,1,Condo,Northern Liberties,1,9083,2010,1462586,5172,1998
4.5,5,0,Loft,Society Hill,1,9084,2010,966276,3740,1956
1.5,3,1,Townhouse,Society Hill,0,9085,2018,582206,2486,1922
4.0,2,2,Apartment,Society Hill,0,9086,2015,437463,3677,1938
5.0,2,2,Mansion,Northern Liberties,0,9087,,543358,1384,1967
3.0,4,1,Single Family,Northern Liberties,1,9088,2010,1112578,4125,1970
2.5,4,1,Loft,Rittenhouse Square,1,9089,2020,1213821,5983,1930
1.5,3,1,Townhouse,Chestnut Hill,1,9090,,882038,4897,1929
2.5,5,0,Condo,Fishtown,1,9091,2015,505198,4331,1924
5.0,4,2,Apartment,Fishtown,0,9092,2015,445749,1912,1998
3.0,1,2,Single Family,Bella Vista,1,9093,,701706,3639,1929
3.5,6,2,Single Family,Bella Vista,1,9094,,1198642,1179,2013
3.0,5,2,Condo,Old City,1,9095,2010,1109740,6816,1932
1.5,5,2,Single Family,Old City,1,9096,,1479325,4540,1982
2.0,3,1,Single Family,Northern Liberties,1,9097,,1425120,859,1900
4.5,6,2,Mansion,Old City,0,9098,,587269,6458,1981
2.5,6,0,Townhouse,Chestnut Hill,1,9099,2018,1275463,3256,1950
1.5,5,0,Condo,Bella Vista,0,9100,2015,851164,5339,1936
5.0,6,1,Townhouse,Fairmount,1,9101,,964865,3819,2014
5.0,4,2,Apartment,Northern Liberties,0,9102,2020,1199198,1896,2020
4.5,1,1,Single Family,Center City,1,9103,2018,269385,4482,1980
3.5,1,0,Mansion,Northern Liberties,1,9104,,981649,3637,2016
2.0,4,2,Single Family,Chestnut Hill,1,9105,2010,309065,1066,1970
3.5,3,1,Condo,Rittenhouse Square,1,9106,2020,1361799,1664,1962
2.0,4,0,Loft,University City,0,9107,2020,1002256,5291,1933
1.0,1,2,Single Family,Fairmount,1,9108,,1468541,3701,1978
5.0,2,0,Row House,Fairmount,0,9109,,565288,5945,1914
4.5,4,2,Apartment,Old City,1,9110,2010,160551,5678,1909
4.0,4,2,Townhouse,Center City,1,9111,,895112,2747,2005
3.0,4,1,Mansion,Old City,1,9112,2010,1214552,6952,1905
3.5,2,0,Loft,Northern Liberties,0,9113,2018,888837,6489,2010
3.0,6,2,Mansion,Northern Liberties,1,9114,2020,1264998,4097,1964
2.5,3,1,Townhouse,Fishtown,0,9115,2015,376626,937,2000
2.5,4,2,Row House,Northern Liberties,0,9116,2020,1346863,3210,1943
1.5,2,0,Loft,Fairmount,0,9117,2010,1043394,5834,1930
1.0,2,2,Apartment,Old City,0,9118,,351641,6367,1944
4.0,5,1,Row House,Old City,0,9119,2020,218661,2715,1959
2.0,2,0,Condo,Northern Liberties,1,9120,2018,1358151,2165,2003
5.0,6,1,Townhouse,Chestnut Hill,0,9121,2020,420521,6208,2005
2.0,3,1,Townhouse,Bella Vista,0,9122,2020,1285318,4292,1996
3.5,6,2,Townhouse,Society Hill,0,9123,2015,1343441,5984,1973
5.0,2,0,Single Family,Rittenhouse Square,0,9124,2020,969660,1266,1913
1.5,6,1,Townhouse,Society Hill,0,9125,2018,1460247,1279,1970
2.5,1,2,Row House,Society Hill,0,9126,2015,776207,5996,1992
1.5,2,0,Mansion,University City,0,9127,2015,529922,4632,1990
4.0,2,2,Condo,Chestnut Hill,0,9128,2010,816428,6553,1973
3.5,2,0,Row House,Northern Liberties,1,9129,2020,1430486,2694,1971
2.5,5,2,Apartment,Rittenhouse Square,1,9130,2015,562525,4113,1982
2.5,2,2,Condo,Chestnut Hill,0,9131,,1044706,3968,1916
5.0,3,1,Single Family,University City,1,9132,2018,913668,2184,1910
5.0,5,1,Mansion,University City,0,9133,2010,156037,3533,1950
4.0,3,2,Loft,Bella Vista,0,9134,2020,787134,940,2003
4.0,1,2,Condo,Society Hill,1,9135,2020,417721,3492,1958
5.0,3,2,Single Family,Fairmount,0,9136,2015,513899,4193,1903
1.5,2,2,Row House,Fairmount,1,9137,2010,709925,1163,1904
4.5,2,0,Townhouse,Old City,0,9138,2018,720315,5863,1989
2.5,2,2,Condo,Chestnut Hill,1,9139,2018,491113,4348,1964
5.0,2,2,Loft,Fairmount,1,9140,2010,1052352,3261,1981
4.0,3,0,Loft,Rittenhouse Square,1,9141,2018,364635,6015,2003
3.0,4,0,Single Family,Bella Vista,1,9142,,848869,1897,1908
5.0,6,2,Mansion,University City,1,9143,2018,600425,6659,1927
3.5,4,2,Mansion,Chestnut Hill,1,9144,2018,306871,2377,1962
1.0,5,1,Apartment,Fairmount,0,9145,2015,565360,4133,1958
2.5,2,1,Apartment,Chestnut Hill,1,9146,2018,783237,1741,1993
5.0,4,2,Townhouse,Fairmount,0,9147,2018,829668,836,1907
1.5,1,1,Row House,Northern Liberties,1,9148,2015,470728,1660,2011
1.5,5,2,Loft,Bella Vista,0,9149,2020,240585,6988,1940
3.0,6,1,Single Family,Old City,0,9150,,509855,6089,1900
3.5,1,1,Condo,Bella Vista,1,9151,2015,180944,1057,1961
1.5,2,2,Townhouse,Fishtown,1,9152,2010,854600,5271,1931
1.0,4,2,Apartment,Old City,1,9153,2018,810543,1667,2010
1.5,6,1,Single Family,Old City,0,9154,,810256,1817,1986
4.0,2,1,Apartment,Society Hill,0,9155,2010,1232700,2555,1992
4.5,5,0,Row House,University City,0,9156,,723320,1717,1949
3.5,6,0,Mansion,Fairmount,1,9157,2010,548822,2548,1942
1.0,3,2,Townhouse,Chestnut Hill,1,9158,,714392,3840,1960
1.0,3,0,Loft,Northern Liberties,1,9159,2018,152632,3160,1919
3.5,1,0,Mansion,Old City,0,9160,2020,448927,2848,2008
5.0,6,1,Row House,Chestnut Hill,1,9161,2015,503827,3679,1997
4.0,2,0,Single Family,Fairmount,1,9162,2015,449135,2131,2014
5.0,1,1,Condo,Fishtown,1,9163,2010,485044,5051,1976
2.0,3,1,Mansion,Fairmount,1,9164,,1017718,5416,1918
3.5,1,2,Loft,Fishtown,1,9165,2015,1245906,1874,1919
1.5,6,0,Loft,Chestnut Hill,1,9166,2020,1371543,3039,1989
3.0,4,0,Row House,Center City,0,9167,2010,587141,4013,1998
1.0,1,1,Loft,Fishtown,1,9168,2010,901780,1589,1921
3.0,5,1,Single Family,Old City,1,9169,2010,699621,987,1961
4.5,5,2,Mansion,Bella Vista,1,9170,2015,864078,3134,2004
2.5,5,1,Mansion,Chestnut Hill,1,9171,2015,1389259,4574,1935
5.0,2,0,Apartment,Northern Liberties,0,9172,2010,1480957,2270,1916
1.0,3,2,Loft,Fairmount,0,9173,2015,995857,4126,1962
3.0,2,0,Single Family,Center City,0,9174,2015,1231136,3244,2016
2.5,3,2,Single Family,Society Hill,0,9175,2015,391707,3889,1965
4.5,4,2,Condo,Bella Vista,0,9176,2020,1373727,2065,2021
5.0,2,2,Apartment,Old City,1,9177,2010,332115,974,1933
2.5,6,2,Row House,Society Hill,1,9178,2018,912255,5842,1979
4.0,4,0,Row House,Northern Liberties,0,9179,2015,885287,1971,1916
2.5,4,1,Mansion,Center City,1,9180,2015,998342,4970,2007
2.0,5,2,Townhouse,Chestnut Hill,0,9181,2010,1049427,3073,1911
2.0,4,1,Apartment,Northern Liberties,1,9182,2018,946651,5364,1927
4.0,5,2,Loft,Center City,0,9183,2015,342806,854,1930
3.0,3,1,Apartment,Old City,0,9184,2015,1417670,2458,1952
2.5,4,2,Loft,Society Hill,1,9185,,342767,4364,2022
4.0,4,1,Condo,Rittenhouse Square,1,9186,,1250565,3800,1963
1.0,6,1,Row House,Bella Vista,1,9187,2015,1219759,6813,1955
1.0,6,0,Mansion,Chestnut Hill,0,9188,2010,1357135,1999,1984
2.0,3,1,Mansion,University City,0,9189,2010,1118895,5940,1986
2.0,2,1,Loft,University City,1,9190,2015,1280049,1022,2007
2.5,5,1,Loft,Chestnut Hill,0,9191,2015,753377,5619,1947
2.5,4,1,Row House,Chestnut Hill,0,9192,2018,1147544,5173,1974
1.0,6,2,Single Family,Rittenhouse Square,1,9193,,1115393,2935,1997
5.0,3,0,Row House,Fishtown,1,9194,2020,877043,3480,1921
1.5,2,2,Apartment,Old City,1,9195,2018,552952,4717,2019
3.0,3,1,Loft,Northern Liberties,0,9196,,685256,4930,2009
3.5,6,1,Mansion,Fairmount,1,9197,2010,1287120,5801,1987
5.0,6,2,Apartment,Bella Vista,0,9198,2015,713949,1766,1920
1.0,5,2,Townhouse,Society Hill,0,9199,,1315731,3085,1950
4.0,5,1,Row House,Northern Liberties,1,9200,,512101,2361,1955
1.0,6,1,Townhouse,Northern Liberties,0,9201,2018,194434,3229,1900
1.5,3,1,Loft,Northern Liberties,0,9202,2015,408526,2518,1994
3.5,4,2,Mansion,University City,0,9203,2018,830152,4855,1973
1.0,3,2,Apartment,University City,1,9204,2018,782054,6499,1928
3.5,6,0,Mansion,Society Hill,1,9205,2010,946870,5521,1963
2.0,1,2,Single Family,Fishtown,0,9206,2010,1385767,5274,2016
2.0,6,2,Condo,Rittenhouse Square,1,9207,,377629,5112,1931
2.5,4,1,Mansion,Society Hill,1,9208,2015,889126,5762,1951
1.5,2,0,Loft,Fishtown,1,9209,2015,298135,5623,1927
4.5,1,1,Mansion,Northern Liberties,1,9210,2010,1036422,6393,2000
3.0,6,2,Single Family,Fishtown,1,9211,2010,962330,2704,1940
1.5,3,1,Row House,Fishtown,0,9212,2018,260328,3096,1958
3.0,1,0,Row House,Fairmount,1,9213,2010,1156868,4244,1937
1.5,5,2,Townhouse,Bella Vista,1,9214,2015,1072095,4494,1919
2.0,6,0,Mansion,Rittenhouse Square,0,9215,2018,961228,1869,2015
3.5,2,2,Condo,Northern Liberties,1,9216,2018,187386,2585,1947
1.5,2,0,Loft,Northern Liberties,1,9217,2015,331036,5842,1987
4.0,2,2,Townhouse,Fairmount,0,9218,2015,358839,3528,1932
2.0,5,2,Mansion,Northern Liberties,1,9219,2010,1292312,2102,2001
2.0,1,0,Apartment,Rittenhouse Square,1,9220,2015,650880,2182,1922
1.0,3,0,Condo,Center City,0,9221,2010,630379,2586,2006
3.5,6,1,Townhouse,Society Hill,1,9222,2015,514266,4857,1933
3.0,4,1,Apartment,University City,1,9223,,502786,962,2000
4.0,2,2,Single Family,Chestnut Hill,0,9224,,1293962,1800,1988
4.5,5,1,Loft,Bella Vista,0,9225,2020,1419429,6502,1976
2.5,5,2,Condo,Fairmount,1,9226,2010,304282,2977,1925
3.0,5,0,Row House,Chestnut Hill,0,9227,2018,1164125,3057,1909
5.0,2,2,Apartment,Bella Vista,1,9228,,1111352,1274,1974
1.5,5,2,Condo,Bella Vista,0,9229,2020,1102525,6038,1979
4.0,1,1,Mansion,Bella Vista,0,9230,2020,636157,3587,1973
1.5,2,2,Single Family,University City,0,9231,2010,286437,3168,1900
3.0,6,1,Apartment,Center City,1,9232,2020,180894,2691,2022
1.0,6,2,Condo,Rittenhouse Square,1,9233,,672576,3151,1931
1.5,3,2,Single Family,Fishtown,1,9234,2015,415294,4814,1900
3.5,1,1,Mansion,Rittenhouse Square,0,9235,2018,345246,4394,2021
2.5,5,2,Loft,Fishtown,0,9236,,564937,3254,1955
3.5,4,0,Apartment,Chestnut Hill,1,9237,,542670,2173,2004
4.0,1,2,Apartment,Fairmount,0,9238,2015,1155827,1609,1905
3.5,1,1,Apartment,Northern Liberties,0,9239,2020,1327836,4063,1964
1.5,1,0,Apartment,Chestnut Hill,0,9240,2010,793857,1828,1977
3.5,6,0,Townhouse,Old City,1,9241,,733440,4756,1989
2.5,2,2,Townhouse,Society Hill,0,9242,2010,151660,1787,2003
4.0,3,0,Townhouse,Fairmount,1,9243,2015,470124,5784,1971
1.0,2,1,Row House,Fishtown,0,9244,2020,444633,3787,1998
3.5,1,2,Loft,Old City,0,9245,2020,449789,4512,1999
3.0,6,1,Townhouse,University City,1,9246,,1393845,3539,1931
3.5,2,2,Apartment,Northern Liberties,1,9247,2018,483724,3559,2019
3.0,2,1,Apartment,University City,1,9248,2010,795882,6920,1902
1.5,1,2,Loft,Rittenhouse Square,1,9249,2015,1329940,6381,1973
5.0,2,1,Townhouse,Society Hill,0,9250,2018,1280318,1564,1960
3.5,5,1,Single Family,Northern Liberties,1,9251,2018,900022,3085,1948
